currentX,currentY,dx,dy,dt,d,targetX,targetY
730,752,0,2,17,1059.5867118834587,730,770
730,753,0,1,16,1060.3117466104013,730,770
730,755,0,2,17,1059.5867118834587,730,770
730,756,0,1,17,1060.3117466104013,730,770
730,757,0,1,16,1060.3117466104013,730,770
730,757,0,0,17,1061.037228376083,730,770
730,758,0,1,17,1060.3117466104013,730,770
730,758,0,0,16,1061.037228376083,730,770
730,759,0,1,17,1060.3117466104013,730,770
730,761,0,2,17,1059.5867118834587,730,770
730,763,0,2,16,1059.5867118834587,730,770
730,764,0,1,17,1060.3117466104013,730,770
730,765,0,1,17,1060.3117466104013,730,770
730,766,0,1,16,1060.3117466104013,730,770
730,767,0,1,17,1060.3117466104013,730,770
730,767,0,0,17,1061.037228376083,730,770
730,768,0,1,17,1060.3117466104013,730,770
730,768,0,0,16,1061.037228376083,730,770
730,770,0,2,17,1059.5867118834587,730,770
730,770,0,0,16,1061.037228376083,730,770
730,770,0,0,17,1061.037228376083,730,770
730,770,0,0,225,536.6609730546837,481,238
728,770,-2,0,9,538.4542691817013,481,238
728,770,0,0,195,536.6609730546837,481,238
725,768,-3,-2,6,540.2369850352713,481,238
721,764,-4,-4,15,542.0230622399752,481,238
711,755,-10,-9,17,549.6271463455931,481,238
677,720,-34,-35,16,582.8842080550819,481,238
645,678,-32,-42,17,584.4390472923589,481,238
595,593,-50,-85,17,621.5223246191564,481,238
574,548,-21,-45,16,576.2751079128788,481,238
550,483,-24,-65,17,588.9261413793754,481,238
537,438,-13,-45,17,569.3197695495916,481,238
531,415,-6,-23,16,552.5305421422421,481,238
529,401,-2,-14,17,544.7871143850596,481,238
525,388,-4,-13,17,546.1007233102699,481,238
523,381,-2,-7,16,541.5847117487716,481,238
521,376,-2,-5,17,540.6829015236195,481,238
519,371,-2,-5,17,540.6829015236195,481,238
516,366,-3,-5,16,541.5764027355697,481,238
515,360,-1,-6,17,540.2406871015918,481,238
513,353,-2,-7,16,541.5847117487716,481,238
511,345,-2,-8,18,542.0378215586068,481,238
510,339,-1,-6,16,540.2406871015918,481,238
508,332,-2,-7,17,541.5847117487716,481,238
506,324,-2,-8,16,542.0378215586068,481,238
504,318,-2,-6,17,541.1330705103875,481,238
502,311,-2,-7,17,541.5847117487716,481,238
500,304,-2,-7,16,541.5847117487716,481,238
499,297,-1,-7,17,540.6930737488691,481,238
498,289,-1,-8,17,541.1469301400499,481,238
498,280,0,-9,16,540.7124929202209,481,238
497,271,-1,-9,17,541.6022525802491,481,238
496,262,-1,-9,17,541.6022525802491,481,238
495,256,-1,-6,16,540.2406871015918,481,238
493,250,-2,-6,17,541.1330705103875,481,238
492,245,-1,-5,18,539.7897738935038,481,238
489,242,-3,-3,15,540.6819767663798,481,238
487,239,-2,-3,17,539.786995026742,481,238
484,238,-3,-1,17,539.793479026933,481,238
483,237,-1,-1,17,538.0009293672271,481,238
482,237,-1,0,16,537.5574387914281,481,238
481,237,-1,0,17,537.5574387914281,481,238
481,237,0,0,24,536.6609730546837,481,238
481,237,0,0,9,536.6609730546837,481,238
481,238,0,1,17,536.2182391526793,481,238
482,238,1,0,305,583.0823269487765,280,512
484,238,2,0,11,582.6044970646897,280,512
490,241,6,3,17,578.0631453396766,280,512
502,248,12,7,17,571.7070928368827,280,512
520,264,18,16,16,560.9456301639224,280,512
533,278,13,14,17,565.0601737868278,280,512
546,296,13,18,17,561.5380663855301,280,512
550,306,4,10,16,572.8699677937394,280,512
553,314,3,8,17,575.1043383595711,280,512
551,320,-2,6,17,579.2754094556406,280,512
537,324,-14,4,16,586.9412236331675,280,512
505,333,-32,9,17,591.9062425756296,280,512
466,347,-39,14,17,591.4093337105866,280,512
438,357,-28,10,16,588.9550067704663,280,512
407,370,-31,13,17,587.9812922194038,280,512
385,380,-22,10,17,585.8395684827033,280,512
369,391,-16,11,17,581.9080683406959,280,512
354,403,-15,12,16,580.538543078752,280,512
342,416,-12,13,17,578.1565531929912,280,512
332,427,-10,11,16,578.8790892751266,280,512
324,438,-8,11,17,577.8797452757797,280,512
320,443,-4,5,17,581.1239110551209,280,512
315,450,-5,7,16,579.8706752371601,280,512
311,455,-4,5,17,581.1239110551209,280,512
305,464,-6,9,17,578.6233662755074,280,512
303,468,-2,4,16,581.0232353357308,280,512
300,472,-3,4,17,581.5092432627362,280,512
298,476,-2,4,17,581.0232353357308,280,512
296,480,-2,4,16,581.0232353357308,280,512
295,482,-1,2,17,582.289446924809,280,512
294,485,-1,3,17,581.413794126008,280,512
292,487,-2,2,16,582.7726829562278,280,512
291,490,-1,3,17,581.413794126008,280,512
290,492,-1,2,18,582.289446924809,280,512
289,495,-1,3,15,581.413794126008,280,512
288,497,-1,2,17,582.289446924809,280,512
286,500,-2,3,17,581.8977573423015,280,512
285,503,-1,3,16,581.413794126008,280,512
284,506,-1,3,18,581.413794126008,280,512
282,509,-2,3,16,581.8977573423015,280,512
281,510,-1,1,16,583.1654996654038,280,512
281,510,0,0,17,583.5614791947803,280,512
281,511,0,1,17,582.6843056063892,280,512
280,512,-1,1,16,583.1654996654038,280,512
280,512,0,0,17,583.5614791947803,280,512
281,512,1,0,290,1287.2082193646838,1238,356
283,512,2,0,10,1286.2472546132024,1238,356
290,511,7,-1,17,1281.721498610365,1238,356
303,509,13,-2,16,1276.2401811571362,1238,356
328,504,25,-5,17,1265.578918914186,1238,356
377,496,49,-8,17,1243.4697422937159,1238,356
433,487,56,-9,16,1237.0727545298214,1238,356
512,476,79,-11,17,1215.7178949081897,1238,356
608,462,96,-14,17,1200.4432514700559,1238,356
701,447,93,-15,16,1203.6054170698967,1238,356
785,436,84,-11,17,1210.952104750638,1238,356
893,419,108,-17,17,1189.9701676932914,1238,356
936,411,43,-8,16,1249.208149188917,1238,356
989,403,53,-8,17,1239.6455138465997,1238,356
1018,400,29,-3,17,1261.1748490990453,1238,356
1048,399,30,-1,16,1259.6479666954574,1238,356
1069,398,21,-1,17,1268.2815144911638,1238,356
1084,396,15,-2,17,1274.3206033020106,1238,356
1103,393,19,-3,16,1270.764336924829,1238,356
1115,389,12,-4,18,1277.7621061840894,1238,356
1129,387,14,-2,16,1275.2803613323622,1238,356
1143,386,14,-1,16,1275,1238,356
1153,386,10,0,17,1278.5616919022718,1238,356
1163,385,10,-1,17,1278.8404904443712,1238,356
1171,383,8,-2,16,1281.0402023355864,1238,356
1179,381,8,-2,17,1281.0402023355864,1238,356
1193,376,14,-5,17,1276.125777500008,1238,356
1202,372,9,-4,16,1280.6408551971158,1238,356
1212,366,10,-6,18,1280.2452889973858,1238,356
1221,361,9,-5,16,1280.9223239525495,1238,356
1227,358,6,-3,16,1283.240039899005,1238,356
1232,355,5,-3,17,1284.2001401650757,1238,356
1236,353,4,-2,17,1284.881317476443,1238,356
1237,352,1,-1,17,1287.4851455453768,1238,356
1237,352,0,0,16,1288.1692435390623,1238,356
1238,352,1,0,17,1287.2082193646838,1238,356
1238,353,0,1,50,1287.8932409171189,1238,356
1238,354,0,1,16,1287.8932409171189,1238,356
1238,356,0,2,18,1287.6179557617236,1238,356
1238,356,0,0,16,1288.1692435390623,1238,356
1238,356,0,0,268,834.326075344646,326,768
1237,356,-1,0,15,834.7173174194962,326,768
1235,356,-2,0,17,835.1095736488716,326,768
1232,356,-3,0,16,835.5028426043804,326,768
1227,357,-5,1,17,835.374167663808,326,768
1216,362,-11,5,17,834.1091055731258,326,768
1194,372,-22,10,17,834.0671435801796,326,768
1146,392,-48,20,16,836.2894235849213,326,768
1087,416,-59,24,16,837.711764272175,326,768
1017,445,-70,29,17,838.4133825267819,326,768
935,475,-82,30,17,843.2721980475818,326,768
843,508,-92,33,17,845.5465687944101,326,768
753,539,-90,31,16,846.3007739568717,326,768
674,568,-79,29,18,842.7016079253676,326,768
625,584,-49,16,16,840.3148219566283,326,768
572,603,-53,19,16,839.4295682187994,326,768
531,617,-41,14,17,838.5731929891391,326,768
494,631,-37,14,17,836.8303292782832,326,768
472,640,-22,9,16,834.9760475606471,326,768
456,648,-16,8,17,833.4050635795297,326,768
443,655,-13,7,17,833.0918316728355,326,768
433,660,-10,5,16,833.7055835245437,326,768
423,664,-10,4,17,834.6208720131555,326,768
412,670,-11,6,17,833.1944550943675,326,768
400,675,-12,5,16,834.5136308053932,326,768
387,681,-13,6,17,834.0053956659992,326,768
376,685,-11,4,17,835.0239517522836,326,768
367,690,-9,5,16,833.303066117004,326,768
359,696,-8,6,17,831.9855767980597,326,768
352,702,-7,6,17,831.5846318926294,326,768
347,707,-5,5,16,831.703072015488,326,768
340,713,-7,6,17,831.5846318926294,326,768
336,717,-4,4,17,832.2235276654944,326,768
334,720,-2,3,16,832.3514882548118,326,768
333,721,-1,1,17,833.797337486754,326,768
332,723,-1,2,18,832.8775420192335,326,768
331,726,-1,3,15,831.9579316287573,326,768
330,729,-1,3,17,831.9579316287573,326,768
329,734,-1,5,17,830.119268539166,326,768
329,741,0,7,17,827.8870695934319,326,768
328,746,-1,5,16,830.119268539166,326,768
328,752,0,6,17,828.8063706318865,326,768
328,757,0,5,16,829.7258583411752,326,768
328,761,0,4,18,830.6455321013892,326,768
327,763,-1,2,16,832.8775420192335,326,768
327,764,0,1,16,833.4056635276725,326,768
327,765,0,1,17,833.4056635276725,326,768
326,766,-1,1,17,833.797337486754,326,768
326,767,0,1,16,833.4056635276725,326,768
326,768,0,1,17,833.4056635276725,326,768
326,768,0,0,17,834.326075344646,326,768
328,768,2,0,347,1356.253663589522,1202,632
337,764,9,-4,7,1351.9411969460803,1202,632
357,757,20,-7,12,1343.6684858997028,1202,632
406,739,49,-18,18,1323.596993045844,1202,632
516,710,110,-29,16,1276.473658169255,1202,632
592,696,76,-14,16,1298.149452104803,1202,632
752,675,160,-21,18,1229.7044360333095,1202,632
801,671,49,-4,16,1316.7782653127292,1202,632
888,660,87,-11,16,1287.118487164255,1202,632
942,654,54,-6,17,1313.3727574455015,1202,632
1029,640,87,-14,17,1288.6198042867416,1202,632
1074,630,45,-10,16,1323.182904968168,1202,632
1114,622,40,-8,18,1326.5911201270721,1202,632
1135,620,21,-2,16,1340.4167262459835,1202,632
1151,618,16,-2,16,1344.8241520734225,1202,632
1166,617,15,-1,17,1345.2352954037447,1202,632
1174,617,8,0,17,1350.9478154244152,1202,632
1179,617,5,0,16,1353.6000147754137,1202,632
1182,617,3,0,17,1355.368953458799,1202,632
1185,617,3,0,17,1355.368953458799,1202,632
1188,616,3,-1,17,1355.8355357490818,1202,632
1190,614,2,-2,16,1357.1867962811898,1202,632
1193,612,3,-2,17,1356.3026948288498,1202,632
1195,609,2,-3,16,1357.6542269664983,1202,632
1198,606,3,-3,17,1356.7704301023073,1202,632
1202,604,4,-2,17,1355.4187544814333,1202,632
1204,604,2,0,16,1356.253663589522,1202,632
1205,604,1,0,17,1357.1385338277003,1202,632
1205,606,0,2,17,1357.093954006133,1202,632
1206,609,1,3,16,1355.7440761441667,1202,632
1206,614,0,5,17,1355.7038762207624,1202,632
1205,619,-1,5,17,1356.5905793569407,1202,632
1204,622,-1,3,16,1357.5161140848384,1202,632
1203,624,-1,2,17,1357.9797494808236,1202,632
1203,626,0,2,17,1357.093954006133,1202,632
1202,627,-1,1,16,1358.443962775057,1202,632
1202,627,0,0,17,1358.0235638603624,1202,632
1202,628,0,1,17,1357.558470195667,1202,632
1202,628,0,0,16,1358.0235638603624,1202,632
1202,629,0,1,17,1357.558470195667,1202,632
1202,629,0,0,17,1358.0235638603624,1202,632
1202,630,0,1,16,1357.558470195667,1202,632
1202,630,0,0,17,1358.0235638603624,1202,632
1202,630,0,0,17,1358.0235638603624,1202,632
1202,631,0,1,17,1357.558470195667,1202,632
1202,631,0,0,185,1358.0235638603624,1202,632
1202,631,0,0,15,1358.0235638603624,1202,632
1202,632,0,1,24,1357.558470195667,1202,632
1202,632,0,0,428,928.9133436440667,844,388
1196,632,-6,0,14,934.3682357614689,844,388
1177,635,-19,3,17,944.9835977412519,844,388
1136,636,-41,1,16,965.9161454287841,844,388
1090,629,-46,-7,17,973.7171047075224,844,388
1018,589,-72,-40,17,1011.0588509082941,844,388
974,543,-44,-46,16,988.3825170448939,844,388
949,506,-25,-37,17,967.3603258352081,844,388
924,460,-25,-46,17,971.348032375626,844,388
915,437,-9,-23,16,946.8526812551148,844,388
909,420,-6,-17,17,941.5545655988292,844,388
905,407,-4,-13,17,938.0325154279035,844,388
902,400,-3,-7,16,934.5769096227448,844,388
899,394,-3,-6,17,934.1546981094726,844,388
895,390,-4,-4,17,934.2205307099604,844,388
889,386,-6,-4,16,936.0363240814963,844,388
882,380,-7,-6,17,937.7830239453048,844,388
875,373,-7,-7,17,938.2036026364426,844,388
870,368,-5,-5,17,935.5479677707606,844,388
865,364,-5,-4,16,935.1283334387853,844,388
860,360,-5,-4,17,935.1283334387853,844,388
857,359,-3,-1,16,932.0568652179973,844,388
855,359,-2,0,17,930.7308955869038,844,388
854,359,-1,0,17,929.8220259813165,844,388
854,359,0,0,16,928.9133436440667,844,388
854,361,0,2,18,928.0797379535877,844,388
854,362,0,1,16,928.4960958453191,844,388
854,363,0,1,16,928.4960958453191,844,388
853,365,-1,2,17,928.9892356749889,844,388
853,366,0,1,17,928.4960958453191,844,388
852,368,-1,2,16,928.9892356749889,844,388
852,370,0,2,17,928.0797379535877,844,388
851,372,-1,2,17,928.9892356749889,844,388
851,373,0,1,16,928.4960958453191,844,388
850,375,-1,2,17,928.9892356749889,844,388
849,377,-1,2,17,928.9892356749889,844,388
848,378,-1,1,16,929.4051861271272,844,388
847,380,-1,2,17,928.9892356749889,844,388
846,381,-1,1,17,929.4051861271272,844,388
845,382,-1,1,17,929.4051861271272,844,388
845,383,0,1,16,928.4960958453191,844,388
845,384,0,1,17,928.4960958453191,844,388
844,385,-1,1,17,929.4051861271272,844,388
844,386,0,1,16,928.4960958453191,844,388
844,386,0,0,17,928.9133436440667,844,388
844,387,0,1,17,928.4960958453191,844,388
844,387,0,0,16,928.9133436440667,844,388
844,388,0,1,20,928.4960958453191,844,388
845,388,1,0,348,1186.8028479911902,1075,505
853,389,8,1,15,1180.044490686686,1075,505
871,395,18,6,17,1168.866972756096,1075,505
901,406,30,11,17,1155.88104924339,1075,505
934,422,33,16,17,1151.0364894302872,1075,505
964,440,30,18,17,1152.906761191034,1075,505
984,454,20,14,16,1163.6606034407112,1075,505
996,462,12,8,16,1173.4470588825045,1075,505
1016,476,20,14,17,1163.6606034407112,1075,505
1022,480,6,4,17,1180.5769775834187,1075,505
1031,485,9,5,16,1177.4361978468303,1075,505
1036,487,5,2,17,1182.3320176667805,1075,505
1040,489,4,2,17,1183.2370852876443,1075,505
1045,489,5,0,16,1183.184262910896,1075,505
1051,489,6,0,17,1182.2800006766586,1075,505
1056,489,5,0,17,1183.184262910896,1075,505
1063,490,7,1,16,1180.9487711158347,1075,505
1067,491,4,1,17,1183.662536367524,1075,505
1069,492,2,1,17,1185.4724796468283,1075,505
1070,494,1,2,16,1185.953203123968,1075,505
1072,495,2,1,17,1185.4724796468283,1075,505
1073,497,1,2,17,1185.953203123968,1075,505
1073,500,0,3,16,1186.4354175428177,1075,505
1074,501,1,1,17,1186.3776801676606,1075,505
1074,502,0,1,17,1187.2830328106268,1075,505
1074,502,0,0,16,1187.7078765420392,1075,505
1075,503,1,1,17,1186.3776801676606,1075,505
1075,503,0,0,17,1187.7078765420392,1075,505
1075,504,0,1,16,1187.2830328106268,1075,505
1075,504,0,0,18,1187.7078765420392,1075,505
1075,505,0,1,13,1187.2830328106268,1075,505
1075,505,0,0,3,1187.7078765420392,1075,505
1075,505,0,0,317,1430.6432119854342,1228,734
1074,505,-1,0,16,1431.501659097886,1228,734
1074,505,0,0,17,1430.6432119854342,1228,734
1073,505,-1,0,16,1431.501659097886,1228,734
1073,505,0,0,17,1430.6432119854342,1228,734
1073,508,0,3,17,1429.1063641310957,1228,734
1073,513,0,5,16,1428.0843812604353,1228,734
1077,520,4,7,17,1423.6238969615536,1228,734
1083,529,6,9,17,1420.883176056357,1228,734
1090,539,7,10,16,1419.5129446398155,1228,734
1095,549,5,10,17,1421.2336190788621,1228,734
1097,555,2,6,17,1425.8541299866547,1228,734
1098,561,1,6,16,1426.7140568453092,1228,734
1098,561,0,0,187,1430.6432119854342,1228,734
1103,566,5,5,13,1423.7872032013772,1228,734
1115,578,12,12,17,1414.192349010558,1228,734
1127,593,12,15,17,1412.6630879300274,1228,734
1146,617,19,24,16,1402.0631226874202,1228,734
1170,649,24,32,17,1393.7072863410021,1228,734
1185,671,15,22,17,1406.5251508593794,1228,734
1207,701,22,30,16,1396.4426232394942,1228,734
1213,711,6,10,18,1420.3731903975097,1228,734
1219,719,6,8,16,1421.3936822710307,1228,734
1222,723,3,4,16,1426.0171808221667,1228,734
1224,724,2,1,17,1428.413455551298,1228,734
1224,725,0,1,17,1430.1304136336657,1228,734
1225,726,1,1,16,1429.2718425827886,1228,734
1225,726,0,0,17,1430.6432119854342,1228,734
1225,726,0,0,22,1430.6432119854342,1228,734
1225,727,0,1,22,1430.1304136336657,1228,734
1225,727,0,0,16,1430.6432119854342,1228,734
1225,727,0,0,8,1430.6432119854342,1228,734
1225,727,0,0,15,1430.6432119854342,1228,734
1226,728,1,1,17,1429.2718425827886,1228,734
1227,729,1,1,17,1429.2718425827886,1228,734
1227,730,0,1,16,1430.1304136336657,1228,734
1227,730,0,0,17,1430.6432119854342,1228,734
1227,731,0,1,17,1430.1304136336657,1228,734
1228,732,1,1,16,1429.2718425827886,1228,734
1228,732,0,0,18,1430.6432119854342,1228,734
1228,733,0,1,15,1430.1304136336657,1228,734
1228,733,0,0,11,1430.6432119854342,1228,734
1228,734,0,1,6,1430.1304136336657,1228,734
1228,734,0,0,305,1117.2188684407367,1113,97
1225,732,-3,-2,12,1120.3825239622404,1113,97
1218,724,-7,-8,17,1124.9111075991739,1113,97
1200,705,-18,-19,17,1136.9331554669343,1113,97
1167,658,-33,-47,16,1155.0116882525474,1113,97
1128,590,-39,-68,17,1163.7564178125936,1113,97
1076,463,-52,-127,16,1186.3393275113153,1113,97
1052,340,-24,-123,17,1158.0885112978197,1113,97
1049,203,-3,-137,17,1140.2683894592535,1113,97
1055,102,6,-101,16,1124.5679170241342,1113,97
1073,38,18,-64,17,1106.7727860767086,1113,97
1083,6,10,-32,17,1110.5178971993203,1113,97
1103,5,20,-1,113,1097.3846180806436,1113,97
1103,5,0,0,3,1117.2188684407367,1113,97
1101,19,-2,14,17,1118.0849699374373,1113,97
1099,31,-2,12,16,1118.2352167589786,1113,97
1098,43,-1,12,17,1117.2381124899025,1113,97
1097,53,-1,10,17,1117.3920529518723,1113,97
1097,56,0,3,17,1116.9623986509125,1113,97
1097,62,0,6,16,1116.7139293480673,1113,97
1097,67,0,5,17,1116.795863172854,1113,97
1097,73,0,6,16,1116.7139293480673,1113,97
1097,81,0,8,17,1116.552730505819,1113,97
1097,90,0,9,17,1116.4734658736857,1113,97
1097,97,0,7,17,1116.6328850611555,1113,97
1098,103,1,6,16,1115.7172580900592,1113,97
1099,108,1,5,17,1115.7992651010306,1113,97
1101,111,2,3,17,1114.9695063094775,1113,97
1102,114,1,3,16,1115.9659493013216,1113,97
1104,117,2,3,17,1114.9695063094775,1113,97
1106,119,2,2,17,1115.0542587695004,1113,97
1107,121,1,2,17,1116.0506260918453,1113,97
1108,122,1,1,16,1116.1361924066434,1113,97
1109,123,1,1,17,1116.1361924066434,1113,97
1110,123,1,0,16,1116.2226480411514,1113,97
1110,124,0,1,18,1117.132489904398,1113,97
1110,124,0,0,16,1117.2188684407367,1113,97
1110,123,0,-1,241,1117.3061353093879,1113,97
1110,123,0,0,9,1117.2188684407367,1113,97
1110,121,0,-2,16,1117.3942903022191,1113,97
1110,119,0,-2,17,1117.3942903022191,1113,97
1110,117,0,-2,17,1117.3942903022191,1113,97
1110,115,0,-2,16,1117.3942903022191,1113,97
1111,112,1,-3,17,1116.4873487863622,1113,97
1111,108,0,-4,17,1117.5732638176344,1113,97
1111,104,0,-4,16,1117.5732638176344,1113,97
1112,100,1,-4,17,1116.5773596128483,1113,97
1112,98,0,-2,17,1117.3942903022191,1113,97
1112,97,0,-1,16,1117.3061353093879,1113,97
1113,97,1,0,17,1116.2226480411514,1113,97
1113,98,0,1,302,1351.4917683804072,1299,374
1113,100,0,2,15,1351.2161189091846,1299,374
1116,107,3,7,16,1346.9613951409299,1299,374
1133,134,17,27,17,1328.1313941022552,1299,374
1149,158,16,24,18,1329.8830775673478,1299,374
1171,185,22,27,15,1323.305709199503,1299,374
1198,212,27,27,17,1318.481323341366,1299,374
1228,237,30,25,17,1316.1162562631007,1299,374
1247,252,19,15,16,1329.3912140525076,1299,374
1257,261,10,9,17,1339.681305385725,1299,374
1257,261,0,0,199,1351.7681014138482,1299,374
1259,266,2,5,7,1348.4695028067931,1299,374
1262,270,3,4,11,1347.7818814630207,1299,374
1267,279,5,9,16,1344.4928411858502,1299,374
1272,289,5,10,18,1344.221707903871,1299,374
1280,306,8,17,16,1339.4513802299805,1299,374
1283,315,3,9,16,1346.4178400481776,1299,374
1287,324,4,9,17,1345.4553132675942,1299,374
1289,330,2,6,17,1348.1962023385172,1299,374
1289,335,0,5,16,1350.3932760496107,1299,374
1290,339,1,4,17,1349.7051529871255,1299,374
1291,343,1,4,17,1349.7051529871255,1299,374
1292,348,1,5,16,1349.4313617224109,1299,374
1293,351,1,3,17,1349.9796294759415,1299,374
1294,355,1,4,17,1349.7051529871255,1299,374
1295,357,1,2,17,1350.2547907709863,1299,374
1295,358,0,1,17,1351.4917683804072,1299,374
1295,359,0,1,16,1351.4917683804072,1299,374
1295,359,0,0,17,1351.7681014138482,1299,374
1295,360,0,1,16,1351.4917683804072,1299,374
1295,361,0,1,17,1351.4917683804072,1299,374
1296,362,1,1,16,1350.5306364536866,1299,374
1296,363,0,1,17,1351.4917683804072,1299,374
1296,364,0,1,17,1351.4917683804072,1299,374
1296,366,0,2,17,1351.2161189091846,1299,374
1297,367,1,1,16,1350.5306364536866,1299,374
1297,369,0,2,17,1351.2161189091846,1299,374
1298,371,1,2,16,1350.2547907709863,1299,374
1299,373,1,2,17,1350.2547907709863,1299,374
1299,374,0,1,17,1351.4917683804072,1299,374
1299,373,0,-1,116,699.3461231750699,437,545
1298,373,-1,0,232,699.1916761518261,437,545
1294,373,-4,0,7,701.0748890097262,437,545
1287,373,-7,0,11,702.9658597684528,437,545
1251,373,-36,0,17,721.6328706482265,437,545
1188,373,-63,0,17,739.6113844445608,437,545
1104,373,-84,0,16,753.96684277228,437,545
1012,373,-92,0,17,759.5169517528888,437,545
914,375,-98,2,17,762.2821000128496,437,545
821,390,-93,15,16,749.5331880577404,437,545
735,415,-86,25,17,737.5154235675346,437,545
688,432,-47,17,17,716.2681062283871,437,545
653,444,-35,12,16,711.9501387035472,437,545
615,463,-38,19,17,708.7319662608708,437,545
605,468,-10,5,17,701.0057061108704,437,545
597,473,-8,5,16,699.7320915893454,437,545
591,476,-6,3,17,700.0092856526976,437,545
588,479,-3,3,17,698.1146037721887,437,545
585,481,-3,2,16,698.8912647901675,437,545
584,482,-1,1,18,698.4124855699531,437,545
582,483,-2,1,15,699.0400560769032,437,545
580,485,-2,2,17,698.2621284302909,437,545
576,489,-4,4,17,697.9699133916877,437,545
571,493,-5,4,17,698.6021757767435,437,545
564,500,-7,7,16,697.5528653801086,437,545
554,507,-10,7,17,699.466225060224,437,545
545,513,-9,6,17,699.5977415629642,437,545
536,517,-9,4,16,701.1397863479151,437,545
520,523,-16,6,17,704.0809612537468,437,545
511,525,-9,2,17,702.6841395677008,437,545
506,527,-5,2,16,700.1521263268434,437,545
500,529,-6,2,17,700.7838468458017,437,545
494,532,-6,3,17,700.0092856526976,437,545
489,534,-5,2,16,700.1521263268434,437,545
484,537,-5,3,17,699.3768655024271,437,545
481,539,-3,2,17,698.8912647901675,437,545
477,541,-4,2,16,699.5212648661941,437,545
475,542,-2,1,17,699.0400560769032,437,545
473,543,-2,1,17,699.0400560769032,437,545
470,544,-3,1,16,699.6684929307593,437,545
467,544,-3,0,17,700.446286306095,437,545
465,544,-2,0,18,699.8185479108138,437,545
463,543,-2,-1,16,700.5976020512774,437,545
462,542,-1,-1,15,699.9714279883144,437,545
460,542,-2,0,18,699.8185479108138,437,545
459,541,-1,-1,16,699.9714279883144,437,545
457,541,-2,0,17,699.8185479108138,437,545
455,541,-2,0,17,699.8185479108138,437,545
452,541,-3,0,16,700.446286306095,437,545
449,541,-3,0,17,700.446286306095,437,545
446,541,-3,0,17,700.446286306095,437,545
443,543,-3,2,16,698.8912647901675,437,545
440,544,-3,1,17,699.6684929307593,437,545
438,545,-2,1,17,699.0400560769032,437,545
437,545,-1,0,16,699.1916761518261,437,545
438,545,1,0,259,814.007370973998,793,188
445,545,7,0,8,808.1707740323204,793,188
459,545,14,0,17,801.3644614031746,793,188
480,545,21,0,16,794.5615142957781,793,188
509,545,29,0,17,786.7909506342838,793,188
624,533,115,-12,17,706.8833001281046,793,188
640,531,16,-2,16,799.8931178601301,793,188
704,520,64,-11,17,755.6732097937573,793,188
722,517,18,-3,17,798.1892006285227,793,188
733,512,11,-5,16,805.4644622824771,793,188
738,508,5,-4,17,811.0536357109805,793,188
739,497,1,-11,17,816.6180257623512,793,188
739,474,0,-23,17,820.5912502580076,793,188
739,439,0,-35,16,823.758459744117,793,188
739,414,0,-25,17,821.1077882957876,793,188
739,384,0,-30,16,822.4189929713442,793,188
739,361,0,-23,17,820.5912502580076,793,188
739,344,0,-17,17,819.0689836637694,793,188
742,330,3,-14,16,815.4164580139403,793,188
746,317,4,-13,17,814.2002210758727,793,188
749,311,3,-6,17,813.4715729513847,793,188
754,303,5,-8,16,812.0098521569797,793,188
756,299,2,-4,17,813.9686726158446,793,188
760,294,4,-5,17,812.2622729143586,793,188
763,289,3,-5,16,813.2336687570184,793,188
770,280,7,-9,17,810.3116684338194,793,188
777,267,7,-13,17,811.293411781459,793,188
786,252,9,-15,16,809.8549252798306,793,188
792,238,6,-14,17,812.5103076269248,793,188
796,226,4,-12,17,813.9539299002125,793,188
797,220,1,-6,17,815.4140052758476,793,188
798,213,1,-7,16,815.6524995364141,793,188
798,208,0,-5,17,816.1482708429884,793,188
798,205,0,-3,16,815.6776324014286,793,188
798,204,0,-1,19,815.2116289651418,793,188
798,201,0,-3,15,815.6776324014286,793,188
797,200,-1,-1,16,816.1844154356294,793,188
797,198,0,-2,17,815.4440508091282,793,188
796,196,-1,-2,17,816.4165603415943,793,188
795,194,-1,-2,16,816.4165603415943,793,188
795,193,0,-1,17,815.2116289651418,793,188
794,191,-1,-2,17,816.4165603415943,793,188
794,190,0,-1,17,815.2116289651418,793,188
794,189,0,-1,16,815.2116289651418,793,188
794,188,0,-1,17,815.2116289651418,793,188
793,188,-1,0,17,815.9534300436515,793,188
793,189,0,1,299,1227.3198442133983,1135,468
795,192,2,3,17,1224.7097615353607,1135,468
805,205,10,13,17,1213.5279148004795,1135,468
817,219,12,14,16,1211.2988896222105,1135,468
836,240,19,21,17,1202.1917484328362,1135,468
859,267,23,27,17,1196.2545715691122,1135,468
889,293,30,26,16,1190.1214223767254,1135,468
941,339,52,46,17,1162.3136409764793,1135,468
975,364,34,25,17,1186.7813614984018,1135,468
992,378,17,14,16,1206.664825044635,1135,468
1011,394,19,16,17,1204.0597991794261,1135,468
1019,401,8,7,17,1217.641162247729,1135,468
1025,407,6,6,16,1219.870894808135,1135,468
1027,410,2,3,18,1224.7097615353607,1135,468
1027,413,0,3,15,1226.560230889621,1135,468
1022,416,-5,3,17,1231.188450238224,1135,468
1023,416,1,0,166,1226.776263219989,1135,468
1028,420,5,4,7,1221.554747033468,1135,468
1033,424,5,4,11,1221.554747033468,1135,468
1042,430,9,6,16,1217.094901805114,1135,468
